inRace,timestamp,engineMaxRPM,engineIdleRPM,engineRPM,carAccelerationX,carAccelerationY,carAccelerationZ,carVelocityX,carVelocityY,carVelocityZ,carAngularVelocityX,carAngularVelocityY,carAngularVelocityZ,carYaw,carPitch,carRoll,suspensionTravelNormalizedFL,suspensionTravelNormalizedFR,suspensionTravelNormalizedRL,suspensionTravelNormalizedRR,tireSlipRatioFL,tireSlipRatioFR,tireSlipRatioRL,tireSlipRatioRR,wheelRotationSpeedFL,wheelRotationSpeedFR,wheelRotationSpeedRL,wheelRotationSpeedRR,wheelOnRumbleFL,wheelOnRumbleFR,wheelOnRumbleRL,wheelOnRumbleRR,wheelInPuddleDepthFL,wheelInPuddleDepthFR,wheelInPuddleDepthRL,wheelInPuddleDepthRR,forceFeedbackRumbleFL,forceFeedbackRumbleFR,forceFeedbackRumbleRL,forceFeedbackRumbleRR,tireSlipAngleFL,tireSlipAngleFR,tireSlipAngleRL,tireSlipAngleRR,tireSlipCombinedFL,tireSlipCombinedFR,tireSlipCombinedRL,tireSlipCombinedRR,suspensionTravelFL,suspensionTravelFR,suspensionTravelRL,suspensionTravelRR,carID,carPerformanceClass,carPerformanceIndex,carDrivetrainType,carCylinderCount,carPositionX,carPositionY,carPositionZ,carSpeed,enginePower,engineTorque,tireTemperatureFL,tireTemperatureFR,tireTemperatureRL,tireTemperatureRR,engineBoost,engineFuel,distanceTravelled,raceBestLap,raceLastLap,raceCurrentLap,raceTime,raceLap,racePosition,inputThrottle,inputBrake,inputClutch,inputHandbrake,inputGear,inputSteering,normalizedDrivingLine,normalizedAIBrakeDifference
1,137273640,8999.9951171875,799.99951171875,3900.17333984375,-0.05071061849594116,0.377239465713501,-4.429168224334717,-0.0010399818420410156,0.06168508157134056,13.009936332702637,-0.031139759346842766,0.0004263104638084769,0.004116925876587629,-3.038917227502933e-18,-0.021454662084579468,0.001959320390596986,0.4500759541988373,0.4688548445701599,0.39026814699172974,0.3801324665546417,-0.13288268446922302,-0.13290247321128845,0.003984005656093359,0.004224379081279039,41.04282760620117,41.020294189453125,36.50576400756836,36.505306243896484,0,0,0,0,0,0,0,0,0,0,0,0,0.0010360422311350703,-0.0019552584271878004,0.0004890126874670386,-0.00005692279228242114,0.13288672268390656,0.13291685283184052,0.004013905301690102,0.004224762786179781,0.002956107258796692,0.004221085458993912,0.001066356897354126,0.0004191547632217407,1007,5,998,2,8,-2961.748779296875,343.9995422363281,-4313.04345703125,13,-69.27376738438338,-126.40955352783203,93.44401041666667,96.21443006727431,87.17208862304688,87.17208862304688,-11.024821281433105,1,0,0,0,0,317.6929016113281,0,0,0,0,0,0,1,0,0,0
1,137273671,8999.9951171875,799.99951171875,3863.21630859375,-0.2023264765739441,0.4217956066131592,-4.177999973297119,-0.001636207103729248,0.0671495571732521,12.8877534866333,-0.02676665037870407,0.0004898338811472058,0.004653381649404764,-1.8462985600816348e-18,-0.022258136421442032,0.002083951374515891,0.4541732370853424,0.4721245765686035,0.4008243680000305,0.38978683948516846,-0.13277862966060638,-0.1359439194202423,0.003974494524300098,0.004250789992511272,40.65731430053711,40.634368896484375,36.157875061035156,36.15768051147461,0,0,0,0,0,0,0,0,0,0,0,0,0.0013143480755388737,-0.0016270095948129892,0.0007798006408847868,0.00032546650618314743,0.1327851265668869,0.1359536498785019,0.004050270654261112,0.004263231530785561,0.003232106566429138,0.004441339522600174,0.0017404109239578247,0.0010356232523918152,1007,5,998,2,8,-2962.107666015625,344.00921630859375,-4313.0673828125,13,-67.79262839309652,-124.8958740234375,93.24559529622395,96.01686265733507,87.00447930230035,87.00447930230035,-11.024883270263672,1,0,0,0,0,317.7206726074219,0,0,0,0,0,0,1,0,0,0
1,137273703,8999.9951171875,799.99951171875,3826.39892578125,-0.33961203694343567,0.5056428909301758,-4.786977767944336,-0.0017616748809814453,0.07112868875265121,12.765799522399902,-0.024882659316062927,0.0004274825914762914,0.003638165071606636,-1.2551818526662872e-18,-0.022974103689193726,0.002192447893321514,0.4565788507461548,0.4724809229373932,0.4059985280036926,0.3937016427516937,-0.13610190153121948,-0.13606460392475128,0.0037412215024232864,0.004030259326100349,40.26853942871094,40.251094818115234,35.812416076660156,35.812355041503906,0,0,0,0,0,0,0,0,0,0,0,0,0.0016542415833100677,-0.0012396719539538026,0.0010392642579972744,0.000592151191085577,0.13611195981502533,0.13607025146484375,0.0038828866090625525,0.004073528107255697,0.003394152969121933,0.004465349018573761,0.002070799469947815,0.0012855976819992065,1007,5,998,2,8,-2962.462890625,344.01922607421875,-4313.09130859375,13,-66.33193176105898,-123.38702392578125,93.05074055989583,95.82278781467014,86.83970133463542,86.83970133463542,-11.024923324584961,1,0,0,0,0,317.74847412109375,0,0,0,0,0,0,1,0,0,0
1,137273734,8999.9951171875,799.99951171875,3815.584716796875,-0.32106485962867737,0.4504450261592865,-3.8547370433807373,-0.001492321491241455,0.07117263227701187,12.684718132019043,-0.026628388091921806,0.00023363025684375316,0.0011501532280817628,-8.824650219978561e-19,-0.023689744994044304,0.002253186423331499,0.45570871233940125,0.46534356474876404,0.40652406215667725,0.393434077501297,-0.05335565283894539,-0.05392004922032356,0.00187579239718616,0.001947214244864881,39.9134521484375,39.907649993896484,35.85170364379883,35.851295471191406,0,0,0,0,0,0,0,0,0,0,0,0,0.002251791302114725,-0.0005993585218675435,0.001209787093102932,0.0008562528528273106,0.05340314656496048,0.05392337962985039,0.002232080092653632,0.002127160783857107,0.0033355392515659332,0.003984559327363968,0.00210435688495636,0.0012685135006904602,1007,5,998,2,8,-2962.815673828125,344.02947998046875,-4313.115234375,13,-21.16570144939678,-39.513282775878906,92.85876803927951,95.63142564561632,86.67739020453558,86.67739020453558,-10.554122924804688,1,0,0,0,0,317.7762756347656,0,0,255,0,0,0,1,0,0,0
1,137273750,8999.9951171875,799.99951171875,3829.862060546875,0.349150687456131,0.3806060552597046,-2.4560184478759766,-0.0009549260139465332,0.06878704577684402,12.68124008178711,-0.030595656484365463,0.00007307442865567282,-0.0011065537109971046,-8.223970787694218e-19,-0.024494191631674767,0.002247223863378167,0.4524560272693634,0.4553723633289337,0.4051152169704437,0.39183706045150757,0.02547423541545868,0.024688001722097397,0.014764259569346905,0.0159846693277359,39.82560348510742,39.82851028442383,36.125465393066406,36.123348236083984,0,0,0,0,0,0,0,0,0,0,0,0,0.0024477627594023943,-0.00036697450559586287,0.001111706718802452,0.0008058960665948689,0.025591565296053886,0.02469072863459587,0.014806054532527924,0.01600497215986252,0.0031164325773715973,0.003312882035970688,0.0020143985748291016,0.0011665374040603638,1007,5,998,2,8,-2963.1669921875,344.0399169921875,-4313.138671875,13,24.84510619135389,46.21345901489258,92.66790601942274,95.44102986653645,86.51704576280382,86.51704576280382,-9.644227981567383,1,0,0,0,0,317.8040466308594,0,0,255,0,0,0,1,0,0,0
1,137273781,8999.9951171875,799.99951171875,3862.078369140625,0.27707311511039734,0.30467653274536133,-1.1028178930282593,-0.0003994107246398926,0.06421562284231186,12.73257064819336,-0.034186866134405136,-0.00006526770448544994,-0.002774349646642804,-8.630631388389069e-19,-0.02539866603910923,0.0021830734331160784,0.4432778060436249,0.44275906682014465,0.4022907018661499,0.3893740177154541,0.10344026237726212,0.10378392785787582,0.029543684795498848,0.034118134528398514,39.945037841796875,39.94685363769531,36.56584930419922,36.548316955566406,0,0,0,0,0,0,0,0,0,0,0,0,0.002374340081587434,-0.0002811244921758771,0.0009705892880447209,0.0007428860408253968,0.10346750915050507,0.10378430783748627,0.029559623450040817,0.034126222133636475,0.0024981722235679626,0.00246322900056839,0.0018340423703193665,0.0010092630982398987,1007,5,998,2,8,-2963.518798828125,344.0505676269531,-4313.162109375,13,73.84554603719839,136.21829223632812,92.47997707790799,95.25338066948785,86.3600836859809,86.3600836859809,-8.443422317504883,1,0,0,0,0,317.8318176269531,0,0,255,0,0,0,1,0,0,0
1,137273812,8999.9951171875,799.99951171875,3912.167724609375,-0.3459506034851074,0.30053260922431946,0.5068315863609314,-0.00018012523651123047,0.0571691133081913,12.838500022888184,-0.0360855758190155,-0.00021617920720018446,-0.0018450489733368158,-1.136584315353614e-18,-0.026375973597168922,0.0021153034176677465,0.4269987642765045,0.4275186061859131,0.3986748456954956,0.39622384309768677,0.14452241361141205,0.15939626097679138,0.0614435076713562,0.06324154883623123,40.39569091796875,40.35331726074219,37.08888244628906,37.0802116394043,0,0,0,0,0,0,0,0,0,0,0,0,0.0018768856534734368,-0.00046232869499363005,0.0005170324584469199,0.00036060501588508487,0.14453460276126862,0.1593969315290451,0.0614456832408905,0.06324257701635361,0.0014015845954418182,0.0014366023242473602,0.001603156328201294,0.001446649432182312,1007,5,998,2,8,-2963.873046875,344.06146240234375,-4313.18603515625,13,127.33051273458445,231.93601989746094,92.29668511284723,95.07037692599826,86.2074957953559,86.2074957953559,-7.043922424316406,1,0,0,0,0,317.859619140625,0,0,255,0,0,0,1,0,0,0
1,137273843,8999.9951171875,799.99951171875,3980.808349609375,-0.14495491981506348,0.24350501596927643,2.732311487197876,-0.0005433559417724609,0.05015929788351059,13.002758026123047,-0.036868948489427567,-0.00018599865143187344,0.0019409768283367157,-1.5262208152590876e-18,-0.027386486530303955,0.0021206196397542953,0.4095841646194458,0.41335591673851013,0.39583107829093933,0.40792223811149597,0.12063654512166977,0.1228114664554596,0.12784096598625183,0.12127260118722916,41.26189041137695,41.28416442871094,37.629913330078125,37.613914489746094,0,0,0,0,0,0,0,0,0,0,0,0,0.001317491172812879,-0.0007914438610896468,-0.0001807435037335381,-0.00024119777663145214,0.1206437423825264,0.12281402200460434,0.12784110009670258,0.12127283960580826,0.00022850558161735535,0.0004825778305530548,0.0014215707778930664,0.002193637192249298,1007,5,998,2,8,-2964.23095703125,344.0726013183594,-4313.2099609375,13,186.5144730227882,334.2110290527344,92.11730109320746,94.89129808213976,86.05975680881076,86.05975680881076,-5.50621223449707,1,0,0,0,0,317.88739013671875,0,0,255,0,0,0,1,0,0,0
1,137273875,8999.9951171875,799.99951171875,4077.158203125,0.11432692408561707,0.24831940233707428,4.684604167938232,-0.0013815760612487793,0.0462915301322937,13.227346420288086,-0.03860542178153992,-0.0002925473090726882,0.005753814242780209,-2.4290646724181064e-18,-0.028432480990886688,0.002243734896183014,0.4019940197467804,0.40839844942092896,0.40301379561424255,0.41855186223983765,0.15020902454853058,0.15642717480659485,0.1861354410648346,0.17960746586322784,42.26228713989258,42.27625274658203,38.5524787902832,38.515743255615234,0,0,0,0,0,0,0,0,0,0,0,0,0.0011890697060152888,-0.0008191134547814727,-0.0004124885890632868,-0.0004420556651894003,0.15021373331546783,0.15642932057380676,0.1861359030008316,0.17960800230503082,-0.00028277933597564697,0.0001486353576183319,0.0018802136182785034,0.002872377634048462,1007,5,998,2,8,-2964.594482421875,344.0841064453125,-4313.234375,13,253.61800435656838,444.0873107910156,91.94210476345486,94.71616956922743,85.91686672634549,85.91686672634549,-3.861572265625,1,0,0,0,0,317.9151611328125,0,0,255,0,0,0,1,0,0,0
1,137273890,8999.9951171875,799.99951171875,4204.56982421875,0.33600521087646484,0.3720548152923584,6.708448886871338,0.04925256967544556,0.04516181722283363,13.514687538146973,-0.040632203221321106,0.02532878890633583,0.020624259486794472,-5.75870480295256e-23,-0.029541747644543648,0.0025665469001978636,0.41128718852996826,0.4036818742752075,0.4150407910346985,0.42677199840545654,0.2338685691356659,0.28113415837287903,0.22785238921642303,0.24291843175888062,43.626869201660156,43.781009674072266,39.68939971923828,39.65165328979492,0,0,0,0,0,0,0,0,0,0,0,0,0.23974163830280304,0.2441931813955307,-0.011343675665557384,-0.011308644898235798,0.334918737411499,0.3723798096179962,0.22813458740711212,0.243181511759758,0.00034322589635849,-0.00016908347606658936,0.002648182213306427,0.0033972635865211487,1007,5,998,2,8,-2964.96533203125,344.09619140625,-4313.2587890625,14,331.1789544235925,562.805908203125,91.77230834960938,94.54633924696181,85.77956305609808,85.77956305609808,-2.1245460510253906,1,0,0,0,0,317.9429626464844,0,0,255,0,0,0,1,127,0,0
1,137273921,8999.9951171875,799.99951171875,4340.7880859375,2.307250499725342,0.39927053451538086,8.577764511108398,0.16896933317184448,0.04301487281918526,13.83561897277832,-0.04118809103965759,0.09955325722694397,0.028260482475161552,79688723704181690000,-0.03068280778825283,0.003260996425524354,0.43176567554473877,0.40576642751693726,0.4267890155315399,0.4285246729850769,0.3036884069442749,0.48442187905311584,0.23366759717464447,0.3117000460624695,45.12984085083008,45.55764389038086,40.85661697387695,40.78804397583008,0,0,0,0,0,0,0,0,0,0,0,0,0.43139004707336426,0.4577946066856384,-0.025809532031416893,-0.025969071313738823,0.5275642275810242,0.6665136814117432,0.23508864641189575,0.31277996301651,0.0017226934432983398,-0.000028662383556365967,0.0033983513712882996,0.0035091787576675415,1007,5,998,2,8,-2965.3447265625,344.10888671875,-4313.28076171875,14,360.90549597855227,593.9615478515625,91.61420186360677,94.3871561686198,85.64754062228732,85.64754062228732,-0.6722631454467773,1,0,0,0,0,317.9707336425781,0,0,255,0,0,0,1,127,0,0
1,137273953,8999.9951171875,799.99951171875,4454.06787109375,3.481189489364624,0.3937363922595978,9.475412368774414,0.28780972957611084,0.03764895722270012,14.150252342224121,-0.03949220851063728,0.18878072500228882,0.02725837752223015,-7326715453898752,-0.03181920573115349,0.0039027913007885218,0.4397595226764679,0.410895973443985,0.437145471572876,0.42182618379592896,0.343085378408432,0.6204492449760437,0.21324530243873596,0.33045971393585205,46.64375686645508,46.94606018066406,41.87178039550781,41.58428192138672,0,0,0,0,0,0,0,0,0,0,0,0,0.5933855772018433,0.6484389901161194,-0.02445344254374504,-0.024832764640450478,0.6854298114776611,0.8974577784538269,0.21464280784130096,0.33139145374298096,0.002261172980070114,0.0003168731927871704,0.004059650003910065,0.0030814558267593384,1007,5,998,2,8,-2965.7333984375,344.1222229003906,-4313.298828125,14,353.7686829758713,567.2412109375,91.46821763780382,94.23848470052083,85.5187479654948,85.5187479654948,0.33014965057373047,1,0,0,0,0,317.99853515625,0,0,255,0,0,0,1,127,0,0
1,137273984,8999.9951171875,799.99951171875,4562.1513671875,4.710984706878662,0.31465986371040344,10.30683708190918,0.3884910047054291,0.029421845450997353,14.445161819458008,-0.03495878726243973,0.2782596945762634,0.027015216648578644,2.3256214159344421e-38,-0.03287952020764351,0.0044347927905619144,0.43230289220809937,0.41166818141937256,0.44427239894866943,0.41264086961746216,0.39884862303733826,0.7427635192871094,0.19739191234111786,0.3475789725780487,48.09466552734375,48.282344818115234,42.83988952636719,42.33378982543945,0,0,0,0,0,0,0,0,0,0,0,0,0.7573592066764832,0.8494740724563599,-0.012151118367910385,-0.01226013246923685,0.8559632897377014,1.1284077167510986,0.1977655589580536,0.34779512882232666,0.0017588809132575989,0.0003688894212245941,0.004514731466770172,0.0024949386715888977,1007,5,998,2,8,-2966.130615234375,344.1360778808594,-4313.31201171875,14,346.29364946380696,541.9672241210938,91.32981194390192,94.09834120008681,85.3916252983941,85.3916252983941,1.0328006744384766,1,0,0,0,0,318.02630615234375,0,0,255,0,0,0,1,127,0,0
